icrates_id,deposit_id,location_id,fabric_id,standard_form_id,standard_form_publication_uncertain,standard_form_icrates,deposit_lower_date,deposit_upper_date,fabric,fabric_h1,standard_form,fabric,standard_typo_chronological_lower_date,standard_typo_chronological_upper_date
23056,2794.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23057,2794.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23058,2794.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23059,2794.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23060,2794.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23061,2794.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23062,2794.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23063,2794.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23064,2794.0,359.0,110.0,868.0,1,,,,PRSW,lrc,LRP10B,PRSW,575.0,625.0
23065,2794.0,359.0,110.0,868.0,1,,,,PRSW,lrc,LRP10B,PRSW,575.0,625.0
23066,2794.0,359.0,110.0,868.0,1,,,,PRSW,lrc,LRP10B,PRSW,575.0,625.0
23067,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23068,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23069,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23070,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23071,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23072,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23073,2753.0,487.0,110.0,827.0,1,,,,PRSW,lrc,LRP,PRSW,,
23074,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23075,2674.0,487.0,32.0,825.0,1,,635.0,,CRSW,lrd,LRP,CRSW,,
23076,2664.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23077,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23078,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23079,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23080,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23081,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23082,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23083,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23084,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23085,2680.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23086,2744.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23087,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23088,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23089,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23090,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23091,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23092,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23093,2742.0,487.0,32.0,825.0,1,,635.0,,CRSW,lrd,LRP,CRSW,,
23094,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23095,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23096,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23097,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23098,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23099,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23100,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23101,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23102,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23103,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23104,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23105,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23106,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23107,2654.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23108,2654.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23109,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23110,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23111,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23112,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23113,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23114,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23115,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23116,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23117,2674.0,487.0,32.0,825.0,1,,635.0,,CRSW,lrd,LRP,CRSW,,
23118,2708.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23119,2649.0,487.0,32.0,825.0,1,,337.0,361.0,CRSW,lrd,LRP,CRSW,,
23120,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23121,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23122,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23123,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23124,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23125,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23126,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23127,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23128,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23129,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23130,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23131,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23132,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23133,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23134,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23135,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23136,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23137,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23138,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23139,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23140,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23141,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23142,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23143,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23144,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23145,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23146,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23147,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23148,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23149,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23150,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23151,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23152,2673.0,487.0,32.0,825.0,1,,624.0,635.0,CRSW,lrd,LRP,CRSW,,
23153,2742.0,487.0,32.0,825.0,1,,635.0,,CRSW,lrd,LRP,CRSW,,
23154,2650.0,487.0,32.0,825.0,1,,361.0,450.0,CRSW,lrd,LRP,CRSW,,
23155,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23156,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23157,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23158,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23159,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23160,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23161,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23162,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23163,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23164,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23165,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23166,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23167,2673.0,487.0,32.0,825.0,1,,624.0,635.0,CRSW,lrd,LRP,CRSW,,
23168,2673.0,487.0,32.0,825.0,1,,624.0,635.0,CRSW,lrd,LRP,CRSW,,
23169,2673.0,487.0,32.0,825.0,1,,624.0,635.0,CRSW,lrd,LRP,CRSW,,
23170,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23171,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23172,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23173,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23174,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23175,2743.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23176,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23177,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23178,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23179,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23180,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23181,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23182,2672.0,487.0,32.0,825.0,1,,450.0,614.0,CRSW,lrd,LRP,CRSW,,
23183,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23184,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23185,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23186,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23187,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23188,2673.0,487.0,32.0,825.0,1,,624.0,635.0,CRSW,lrd,LRP,CRSW,,
23189,2674.0,487.0,32.0,825.0,1,,635.0,,CRSW,lrd,LRP,CRSW,,
23190,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23191,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23192,2676.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23193,2743.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23194,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23195,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23196,2753.0,487.0,32.0,825.0,1,,,,CRSW,lrd,LRP,CRSW,,
23197,2680.0,487.0,5.0,842.0,1,,450.0,614.0,ARSW,arsw,LRP104-105,ARSW,530.0,660.0
23198,2753.0,487.0,5.0,,1,,,,ARSW,arsw,,,,
23199,2753.0,487.0,5.0,,1,,,,ARSW,arsw,,,,
23200,2676.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23201,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23202,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23203,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23204,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23205,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23206,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23207,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23208,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23209,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23210,2676.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23211,2652.0,487.0,5.0,820.0,1,,635.0,,ARSW,arsw,LRP,ARSW,,
23212,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23213,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23214,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23215,2744.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23216,2672.0,487.0,5.0,820.0,1,,450.0,614.0,ARSW,arsw,LRP,ARSW,,
23217,2708.0,487.0,5.0,820.0,1,,450.0,614.0,ARSW,arsw,LRP,ARSW,,
23218,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23219,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23220,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23221,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23222,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23223,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23224,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23225,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23226,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23227,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23228,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23229,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23230,2697.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23231,2676.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23232,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23233,2753.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23234,2697.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23235,2728.0,487.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23424,2764.0,488.0,5.0,1042.0,0,,390.0,420.0,ARSW,arsw,LRP59B,ARSW,320.0,420.0
23425,2654.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23426,2679.0,487.0,110.0,827.0,1,LRP10A,361.0,450.0,PRSW,lrc,LRP,PRSW,,
23427,2753.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23428,2654.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23429,2651.0,487.0,110.0,827.0,1,LRP10A,450.0,614.0,PRSW,lrc,LRP,PRSW,,
23430,2651.0,487.0,110.0,827.0,1,LRP10A,450.0,614.0,PRSW,lrc,LRP,PRSW,,
23431,2753.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23432,2753.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23433,2753.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23434,2753.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23435,2683.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23436,2709.0,487.0,110.0,827.0,1,LRP10A,624.0,635.0,PRSW,lrc,LRP,PRSW,,
23437,2656.0,487.0,110.0,827.0,1,LRP10A,361.0,450.0,PRSW,lrc,LRP,PRSW,,
23438,2667.0,487.0,110.0,827.0,1,LRP10A,,,PRSW,lrc,LRP,PRSW,,
23439,2718.0,487.0,110.0,827.0,1,LRP3F,450.0,614.0,PRSW,lrc,LRP,PRSW,,
23440,2679.0,487.0,110.0,827.0,1,LRP3F,361.0,450.0,PRSW,lrc,LRP,PRSW,,
23441,2654.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23442,2654.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23443,2753.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23444,2753.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23445,2753.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23446,2753.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23447,2753.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23448,2753.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23449,2753.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23450,2753.0,487.0,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23451,,,110.0,827.0,1,LRP3F,,,PRSW,lrc,LRP,PRSW,,
23452,2755.0,487.0,110.0,827.0,1,LRP3F,450.0,614.0,PRSW,lrc,LRP,PRSW,,
23453,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23454,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23455,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23456,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23457,2794.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23458,2794.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23459,2794.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23460,2794.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23461,2794.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23462,2794.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23463,2794.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23464,2794.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23465,2794.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23466,2794.0,359.0,110.0,827.0,1,,,,PRSW,lrc,LRP,PRSW,,
23467,2794.0,359.0,5.0,1166.0,1,,,,ARSW,arsw,LRP99C,ARSW,560.0,620.0
23468,2794.0,359.0,5.0,1166.0,1,,,,ARSW,arsw,LRP99C,ARSW,560.0,620.0
23469,2794.0,359.0,5.0,1165.0,1,,,,ARSW,arsw,LRP99B-C,ARSW,530.0,620.0
23470,2794.0,359.0,5.0,850.0,1,,,,ARSW,arsw,LRP104C,ARSW,550.0,625.0
23471,2794.0,359.0,5.0,850.0,1,,,,ARSW,arsw,LRP104C,ARSW,550.0,625.0
23472,2794.0,359.0,5.0,850.0,1,,,,ARSW,arsw,LRP104C,ARSW,550.0,625.0
23473,2794.0,359.0,5.0,838.0,1,,,,ARSW,arsw,LRP103-104,ARSW,500.0,625.0
23474,2794.0,359.0,5.0,852.0,1,,,,ARSW,arsw,LRP105,ARSW,580.0,660.0
23475,2794.0,359.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23476,2794.0,359.0,5.0,857.0,1,,,,ARSW,arsw,LRP107,ARSW,600.0,650.0
23477,2794.0,359.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23478,2795.0,359.0,110.0,978.0,1,,,,PRSW,lrc,LRP3F,PRSW,500.0,550.0
23479,2795.0,359.0,110.0,868.0,1,,,,PRSW,lrc,LRP10B,PRSW,575.0,625.0
23480,2795.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23481,2795.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23482,2795.0,359.0,110.0,827.0,1,,,,PRSW,lrc,LRP,PRSW,,
23483,2795.0,359.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23484,2797.0,359.0,110.0,966.0,1,,,,PRSW,lrc,LRP3C,PRSW,425.0,500.0
23485,2797.0,359.0,110.0,975.0,1,,,,PRSW,lrc,LRP3E,PRSW,475.0,525.0
23486,2797.0,359.0,110.0,978.0,1,,,,PRSW,lrc,LRP3F,PRSW,500.0,550.0
23487,2797.0,359.0,110.0,978.0,1,,,,PRSW,lrc,LRP3F,PRSW,500.0,550.0
23488,2797.0,359.0,110.0,978.0,1,,,,PRSW,lrc,LRP3F,PRSW,500.0,550.0
23489,2797.0,359.0,110.0,978.0,1,,,,PRSW,lrc,LRP3F,PRSW,500.0,550.0
23490,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23491,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23492,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23493,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23494,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23495,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23496,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23497,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23498,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23499,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23500,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23501,2797.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23502,2797.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23503,2797.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23504,2797.0,359.0,110.0,868.0,1,,,,PRSW,lrc,LRP10B,PRSW,575.0,625.0
23505,2797.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23506,2797.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23507,2797.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23508,2797.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23509,2797.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
23510,2797.0,359.0,110.0,827.0,1,,,,PRSW,lrc,LRP,PRSW,,
23511,2797.0,359.0,5.0,1166.0,1,,,,ARSW,arsw,LRP99C,ARSW,560.0,620.0
23512,2797.0,359.0,5.0,850.0,1,,,,ARSW,arsw,LRP104C,ARSW,550.0,625.0
23513,2797.0,359.0,5.0,850.0,1,,,,ARSW,arsw,LRP104C,ARSW,550.0,625.0
23514,2797.0,359.0,5.0,820.0,1,,,,ARSW,arsw,LRP,ARSW,,
23515,2797.0,359.0,5.0,839.0,1,,,,ARSW,arsw,LRP103A,ARSW,500.0,575.0
23516,2796.0,359.0,110.0,978.0,1,,,,PRSW,lrc,LRP3F,PRSW,500.0,550.0
23517,2796.0,359.0,110.0,978.0,1,,,,PRSW,lrc,LRP3F,PRSW,500.0,550.0
23518,2796.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23519,2796.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23520,2796.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23521,2796.0,359.0,110.0,984.0,1,,,,PRSW,lrc,LRP3G,PRSW,500.0,550.0
23522,2796.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23523,2796.0,359.0,110.0,862.0,1,,,,PRSW,lrc,LRP10A,PRSW,575.0,625.0
23524,2796.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23525,2796.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23526,2796.0,359.0,110.0,870.0,1,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
23527,2796.0,359.0,110.0,981.0,1,,,,PRSW,lrc,LRP3F-G,PRSW,500.0,550.0
